StartDate,EndDate,Attn1,Attn2,Efficacy1,Efficacy2,Efficacy3,Efficacy4,Efficacy5,Efficacy6,CAB1,CAB2,CAB3,CAB4,CAB5,CAB6,CAB7,CAB8,Ecoanx1,Ecoanx2,Ecoanx3,Ecoanx4,Ecoang1,Ecoang2,Ecoang3,Ecoang4,Ecodep1,Ecodep2,Ecodep3,Ecodep4,Ecohope1,Ecohope2,Ecohope3,Ecohope4,Affective1,Affective2,Affective3,Affective4,Ruminat1,Ruminat2,Ruminat3,Behav1,Behav2,Behav3,Persim1,Persim2,Persim3,Injustice2,Injustice3,Injustice4,Worry1,Worry2,Worry3,Worry4,Worry5,Age,GenderNum,GenderText,FinStress1,FinStress2,FinStress3,FinStress4,FinStress5,FinStress6,FinStress7,FAILED_ATTN1,FAILED_ATTN2,FAILED_ATTN,FINSTRESS_TOTAL,FINSTRESS_BINARY,GENDER_BINARY,EFFICACY_MEAN,CAB_MEAN,ECOANX_MEAN,ECOANG_MEAN,ECODEP_MEAN,ECOHOPE_MEAN,WORRY_MEAN,Mean_GenInJust,AFFECTIVE_MEAN,RUMINAT_MEAN,BEHAV_MEAN,PERSIM_MEAN
13885504304,13885504588,Strongly disagree,Nearly every day,Neither agree nor disagree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Strongly disagree,0,0,0,46,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Not at all typical of me,3,Very typical of me,3,3,38,Man,-99,No,No,No,No,No,No,No,Pass,Pass,0,0,No financial stress,Man,Disagree,9.5,0,0,0,0,3,4,Not at all,Not at all,Not at all,Not at all
13885504919,13885505322,Strongly disagree,Nearly every day,Slightly disagree,Slightly disagree,Slightly disagree,Neither agree nor disagree,Slightly disagree,Disagree,0,0,0,4,0,1,1,2,0,0,0,0,15,0,20,0,0,0,10,0,0,0,0,0,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Somewhat agree,Somewhat agree,Somewhat agree,4,4,3,4,4,43,Man,-99,No,No,Yes,No,No,Yes,No,Pass,Pass,0,2,Some financial stress,Man,Slightly disagree,1,0,8.75,2.5,0,3.8,5,Not at all,Not at all,Not at all,Not at all
13885416856,13885417451,Strongly disagree,Nearly every day,Slightly agree,Neither agree nor disagree,Neither agree nor disagree,Slightly agree,Slightly agree,Slightly agree,0,0,0,0,0,0,0,0,17,13,12,0,0,0,0,9,0,0,10,0,0,0,0,0,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Disagree,Disagree,Disagree,Not at all typical of me,Not at all typical of me,2,2,Not at all typical of me,52,Woman,-99,Yes,Yes,No,No,No,No,No,Pass,Pass,0,2,Some financial stress,Woman,4.666666666666667,0,10.5,2.25,2.5,0,1.4,2,Not at all,Not at all,Not at all,Not at all
13885504509,13885504847,Strongly disagree,Nearly every day,Slightly disagree,Slightly disagree,Slightly agree,Slightly agree,Slightly disagree,Slightly disagree,0,0,36,41,13,14,0,13,17,54,43,29,44,25,19,18,29,7,8,17,50,47,45,55,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Several of the days,Not at all,Not at all,Not at all,Not at all,Not at all,Agree,Agree,Agree,Not at all typical of me,Not at all typical of me,Not at all typical of me,Not at all typical of me,Not at all typical of me,41,Man,-99,No,No,No,No,No,Yes,No,Pass,Pass,0,1,Some financial stress,Man,3.6666666666666665,14.625,35.75,26.5,15.25,49.25,1,6,Not at all,Not at all,0.3333333333333333,Not at all
13885502969,13885503686,Strongly disagree,Nearly every day,Agree,Slightly agree,Disagree,Slightly agree,Agree,Slightly agree,0,20,10,25,0,15,60,0,35,70,35,25,40,0,0,0,0,0,10,20,10,10,10,15,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Several of the days,Not at all,Several of the days,Somewhat agree,Agree,Agree,3,3,4,4,3,49,Woman,-99,No,No,No,No,No,Yes,No,Pass,Pass,0,1,Some financial stress,Woman,4.833333333333333,16.25,41.25,10,7.5,11.25,3.4,5.666666666666667,Not at all,Not at all,Not at all,0.6666666666666666
13885502563,13885503154,Strongly disagree,Nearly every day,Slightly agree,Slightly agree,Agree,Agree,Strongly agree,Agree,0,0,5,18,0,0,0,0,18,13,11,32,11,8,3,7,4,11,6,9,43,33,12,24,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Several of the days,Not at all,Not at all,Agree,Agree,Agree,4,3,Very typical of me,4,Very typical of me,42,Woman,-99,No,No,No,No,No,No,No,Pass,Pass,0,0,No financial stress,Woman,5.833333333333333,2.875,18.5,7.25,7.5,28,4.2,6,Not at all,Not at all,Not at all,0.3333333333333333
13885504979,13885505681,Strongly disagree,Nearly every day,Strongly agree,Slightly agree,Slightly agree,Agree,Slightly agree,Agree,0,0,26,97,37,0,0,0,6,43,4,14,70,19,23,18,3,0,34,34,0,0,0,69,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Strongly agree,Strongly agree,Agree,2,2,2,Not at all typical of me,2,32,Woman,-99,No,No,No,No,No,No,No,Pass,Pass,0,0,No financial stress,Woman,5.666666666666667,20,16.75,32.5,17.75,17.25,1.8,6.666666666666667,Not at all,Not at all,Not at all,Not at all
13885504013,13885504771,Strongly disagree,Nearly every day,Slightly agree,Slightly disagree,Slightly agree,Slightly agree,Disagree,Disagree,0,0,10,20,0,0,35,20,20,48,16,40,49,34,17,30,21,10,27,24,15,15,11,7,Several of the days,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Several of the days,Several of the days,Several of the days,Somewhat agree,Agree,Agree,3,4,4,4,4,32,Woman,-99,No,No,No,No,No,No,No,Pass,Pass,0,0,No financial stress,Woman,3.6666666666666665,10.625,31,32.5,20.5,12,3.8,5.666666666666667,0.25,Not at all,Not at all,Several of the days
13885501319,13885501808,Strongly disagree,Nearly every day,Agree,Slightly agree,Agree,Slightly agree,Slightly agree,Slightly agree,0,0,71,85,24,77,57,83,95,98,89,100,91,81,87,60,91,58,64,62,16,16,16,65,Several of the days,Not at all,Not at all,Several of the days,Several of the days,Several of the days,Several of the days,Not at all,Not at all,Not at all,Several of the days,Several of the days,Several of the days,Agree,Strongly agree,Strongly agree,4,4,4,3,4,27,Woman,-99,No,No,No,No,No,No,No,Pass,Pass,0,0,No financial stress,Woman,5.333333333333333,49.625,95.5,79.75,68.75,28.25,3.8,6.666666666666667,0.5,Several of the days,Not at all,Several of the days
13885416912,13885418120,Strongly disagree,Nearly every day,Strongly agree,Slightly agree,Slightly agree,Agree,Agree,Agree,3,1,2,9,2,3,4,3,47,45,12,7,5,9,36,9,6,11,13,8,8,15,8,10,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Neither agree nor disagree,Somewhat agree,Somewhat agree,Not at all typical of me,Not at all typical of me,2,Not at all typical of me,2,37,Woman,-99,No,No,No,No,No,No,No,Pass,Pass,0,0,No financial stress,Woman,5.833333333333333,3.375,27.75,14.75,9.5,10.25,1.4,4.666666666666667,Not at all,Not at all,Not at all,Not at all
13885504879,13885505235,Strongly disagree,Nearly every day,Slightly agree,Neither agree nor disagree,Slightly agree,Slightly agree,Neither agree nor disagree,Slightly disagree,2,19,13,59,18,2,21,15,1,5,1,1,1,1,29,1,1,1,39,4,12,33,2,13,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Somewhat agree,Somewhat agree,Somewhat agree,2,2,Not at all typical of me,2,Not at all typical of me,46,Woman,-99,No,No,No,No,No,No,No,Pass,Pass,0,0,No financial stress,Woman,4.333333333333333,18.625,2,8,11.25,15,1.6,5,Not at all,Not at all,Not at all,Not at all
13885504299,13885504724,Strongly disagree,Nearly every day,Slightly agree,Slightly agree,Slightly disagree,Neither agree nor disagree,Neither agree nor disagree,Slightly disagree,0,10,0,70,10,0,40,0,0,30,0,0,60,20,0,20,0,0,20,0,0,0,0,25,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Strongly agree,Strongly agree,Agree,Not at all typical of me,Not at all typical of me,Not at all typical of me,Not at all typical of me,Not at all typical of me,38,Woman,-99,No,No,No,No,No,No,No,Pass,Pass,0,0,No financial stress,Woman,Neither agree nor disagree,16.25,7.5,25,5,6.25,1,6.666666666666667,Not at all,Not at all,Not at all,Not at all
13885504723,13885505217,Strongly disagree,Nearly every day,Agree,Slightly agree,Slightly agree,Slightly agree,Slightly agree,Slightly disagree,2,0,28,77,48,60,6,6,72,86,74,43,41,71,72,80,70,35,48,54,0,1,1,35,Several of the days,Several of the days,Several of the days,Not at all,Several of the days,Not at all,Several of the days,Several of the days,Not at all,Not at all,Several of the days,Several of the days,Several of the days,Somewhat agree,Agree,Agree,3,3,3,4,3,57,Woman,-99,No,No,Yes,No,No,No,No,Pass,Pass,0,1,Some financial stress,Woman,4.833333333333333,28.375,68.75,66,51.75,9.25,3.2,5.666666666666667,0.75,0.6666666666666666,0.3333333333333333,Several of the days
13885504531,13885505231,Strongly disagree,Nearly every day,Neither agree nor disagree,Slightly disagree,Slightly agree,Slightly agree,Slightly disagree,Slightly disagree,0,0,0,15,0,0,0,0,0,15,0,10,0,0,0,0,26,0,20,0,0,0,0,0,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Strongly agree,Agree,Agree,2,3,2,Not at all typical of me,3,21,Man,-99,No,No,No,No,No,No,No,Pass,Pass,0,0,No financial stress,Man,3.8333333333333335,1.875,6.25,0,11.5,0,2.2,6.333333333333333,Not at all,Not at all,Not at all,Not at all
13885504498,13885505406,Strongly disagree,Nearly every day,Agree,Strongly agree,Slightly agree,Agree,Strongly agree,Agree,0,0,0,70,0,0,0,0,30,45,20,5,30,25,30,25,0,0,30,25,5,5,65,65,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Several of the days,Several of the days,Not at all,Somewhat agree,Somewhat agree,Agree,2,2,3,2,3,47,Woman,-99,No,No,No,No,No,Yes,No,Pass,Pass,0,1,Some financial stress,Woman,6.166666666666667,8.75,25,27.5,13.75,35,2.4,5.333333333333333,Not at all,Not at all,Not at all,0.6666666666666666
13885505052,13885505663,Strongly disagree,Nearly every day,Slightly agree,Slightly agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,0,0,10,20,0,5,0,0,0,15,0,0,5,0,0,0,0,0,0,0,65,55,20,20,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Somewhat agree,Agree,Somewhat agree,2,3,3,Not at all typical of me,2,53,Woman,-99,No,No,No,No,No,No,No,Pass,Pass,0,0,No financial stress,Woman,4.666666666666667,4.375,3.75,1.25,0,40,2.2,5.333333333333333,Not at all,Not at all,Not at all,Not at all
13885501118,13885501527,Strongly disagree,Nearly every day,Agree,Slightly agree,Slightly agree,Strongly agree,Slightly agree,Slightly agree,0,0,7,59,24,13,24,47,59,59,57,51,71,61,61,59,44,33,40,50,22,22,23,51,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Several of the days,Not at all,Not at all,Not at all,Several of the days,Several of the days,Several of the days,Agree,Agree,Agree,2,2,2,2,2,34,Man,-99,No,No,No,No,No,No,No,Pass,Pass,0,0,No financial stress,Man,5.5,21.75,56.5,63,41.75,29.5,2,6,Not at all,0.3333333333333333,Not at all,Several of the days
13885505193,13885506627,Strongly disagree,Nearly every day,Slightly agree,Slightly agree,Slightly disagree,Neither agree nor disagree,Slightly disagree,Slightly disagree,0,0,0,0,0,0,0,0,38,52,37,29,29,0,17,0,0,0,15,8,3,4,3,4,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,4,4,4,4,4,25,Woman,-99,No,No,No,No,No,No,No,Pass,Pass,0,0,No financial stress,Woman,3.8333333333333335,0,39,11.5,5.75,3.5,4,4,Not at all,Not at all,Not at all,Not at all
13885504359,13885504938,Strongly disagree,Nearly every day,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Slightly disagree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Not at all typical of me,Not at all typical of me,Not at all typical of me,Not at all typical of me,Not at all typical of me,26,Man,-99,No,No,No,No,No,No,No,Pass,Pass,0,0,No financial stress,Man,3.5,0,0,0,0,0,1,4,Not at all,Not at all,Not at all,Not at all
13885503660,13885504022,Strongly disagree,Nearly every day,Slightly agree,Disagree,Slightly agree,Slightly agree,Disagree,Slightly agree,0,0,0,5,0,0,1,0,5,20,0,0,5,0,15,0,0,0,0,20,0,0,0,0,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Several of the days,Not at all,Not at all,Not at all,Not at all,Agree,Strongly agree,Agree,3,4,4,4,4,30,Man,-99,No,No,No,Yes,No,No,No,Pass,Pass,0,1,Some financial stress,Man,Neither agree nor disagree,0.75,6.25,5,5,0,3.8,6.333333333333333,Not at all,Not at all,0.3333333333333333,Not at all
13885503437,13885504261,Strongly disagree,Nearly every day,Agree,Agree,Agree,Agree,Agree,Agree,0,0,0,70,0,0,0,0,50,60,50,50,60,50,60,50,60,30,40,40,40,30,30,50,Several of the days,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Several of the days,Not at all,Not at all,Not at all,Not at all,Not at all,Agree,Somewhat agree,Agree,2,3,4,3,4,34,Man,-99,No,No,No,No,No,No,No,Pass,Pass,0,0,No financial stress,Man,Agree,8.75,52.5,55,42.5,37.5,3.2,5.666666666666667,0.25,Not at all,0.3333333333333333,Not at all
13885504322,13885504867,Strongly disagree,Nearly every day,Slightly agree,Slightly agree,Slightly agree,Agree,Agree,Slightly agree,0,0,13,22,0,0,0,0,53,49,52,50,50,46,55,48,10,14,39,30,7,9,10,26,Several of the days,Not at all,Not at all,Several of the days,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Somewhat agree,Somewhat agree,Somewhat agree,4,4,4,4,4,29,Woman,-99,Yes,No,No,No,No,No,No,Pass,Pass,0,1,Some financial stress,Woman,5.333333333333333,4.375,51,49.75,23.25,13,4,5,0.5,Not at all,Not at all,Not at all
13885504178,13885504550,Strongly disagree,Nearly every day,Agree,Agree,Slightly disagree,Agree,Agree,Agree,1,35,32,27,34,16,50,40,14,22,18,20,47,25,20,24,19,6,4,6,14,12,16,13,Several of the days,Several of the days,Not at all,Not at all,Not at all,Several of the days,Several of the days,Not at all,Several of the days,Several of the days,Several of the days,Several of the days,Not at all,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,2,2,3,3,2,34,Woman,-99,No,No,No,No,No,No,No,Pass,Pass,0,0,No financial stress,Woman,5.5,29.375,18.5,29,8.75,13.75,2.4,3.3333333333333335,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666
13885504710,13885505354,Strongly disagree,Nearly every day,Slightly disagree,Neither agree nor disagree,Slightly disagree,Slightly agree,Slightly agree,Slightly agree,0,0,0,0,0,0,0,0,48,51,53,29,29,1,13,1,1,1,26,55,17,19,20,8,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Neither agree nor disagree,Somewhat agree,Somewhat agree,2,2,4,4,3,24,Man,-99,Yes,Yes,No,Yes,Yes,No,No,Pass,Pass,0,4,Some financial stress,Man,4.166666666666667,0,45.25,11,20.75,16,3,4.666666666666667,Not at all,Not at all,Not at all,Not at all
13885504305,13885504984,Strongly disagree,Nearly every day,Agree,Agree,Agree,Strongly agree,Agree,Agree,0,0,26,21,0,0,0,0,2,57,10,0,33,0,0,0,0,0,0,0,6,0,43,33,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Disagree,Disagree,Neither agree nor disagree,3,3,4,2,3,29,Woman,-99,No,No,No,No,No,No,No,Pass,Pass,0,0,No financial stress,Woman,6.166666666666667,5.875,17.25,8.25,0,20.5,3,2.6666666666666665,Not at all,Not at all,Not at all,Not at all
13885503676,13885504094,Strongly disagree,Nearly every day,Agree,Slightly agree,Slightly agree,Agree,Slightly agree,Agree,0,0,25,36,0,0,0,0,10,10,10,0,25,0,0,0,5,0,0,0,0,0,0,5,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Agree,Neither agree nor disagree,Agree,Not at all typical of me,Not at all typical of me,2,2,2,30,Man,-99,No,No,No,No,No,No,No,Pass,Pass,0,0,No financial stress,Man,5.5,7.625,7.5,6.25,1.25,1.25,1.6,5.333333333333333,Not at all,Not at all,Not at all,Not at all
13885504432,13885504788,Strongly disagree,Nearly every day,Neither agree nor disagree,Slightly disagree,Slightly disagree,Slightly disagree,Disagree,Disagree,0,0,0,0,0,0,0,0,15,5,2,0,0,0,1,0,0,0,0,0,2,9,3,0,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Disagree,Neither agree nor disagree,Neither agree nor disagree,Not at all typical of me,Not at all typical of me,Not at all typical of me,3,Not at all typical of me,55,Man,-99,No,No,Yes,No,No,No,No,Pass,Pass,0,1,Some financial stress,Man,2.8333333333333335,0,5.5,0.25,0,3.5,1.4,3.3333333333333335,Not at all,Not at all,Not at all,Not at all
13885504365,13885504732,Strongly disagree,Nearly every day,Agree,Agree,Agree,Agree,Slightly agree,Slightly agree,0,0,0,0,0,0,50,0,10,30,10,20,20,0,10,0,10,10,10,10,0,0,0,10,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Somewhat agree,Agree,Agree,2,2,2,Not at all typical of me,Not at all typical of me,36,Man,-99,No,No,No,No,No,No,No,Pass,Pass,0,0,No financial stress,Man,5.666666666666667,6.25,17.5,7.5,10,2.5,1.6,5.666666666666667,Not at all,Not at all,Not at all,Not at all
13885501815,13885502317,Strongly disagree,Nearly every day,Slightly agree,Slightly agree,Slightly agree,Slightly agree,Slightly agree,Slightly agree,0,0,28,71,27,39,0,0,50,52,50,49,51,50,53,51,0,0,73,53,0,0,0,39,Not at all,Not at all,Not at all,Several of the days,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Agree,Agree,Agree,2,Not at all typical of me,2,Not at all typical of me,2,25,Man,-99,No,No,Yes,No,No,Yes,No,Pass,Pass,0,2,Some financial stress,Man,Slightly agree,20.625,50.25,51.25,31.5,9.75,1.6,6,0.25,Not at all,Not at all,Not at all
13885502280,13885502919,Strongly disagree,Nearly every day,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,0,0,0,0,0,0,0,0,3,3,3,3,0,3,10,3,0,0,0,3,0,0,0,0,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Not at all typical of me,Not at all typical of me,3,Not at all typical of me,Not at all typical of me,42,Man,-99,No,No,No,No,No,No,No,Pass,Pass,0,0,No financial stress,Man,Disagree,0,3,4,0.75,0,1.4,4,Not at all,Not at all,Not at all,Not at all
13885504466,13885504855,Strongly disagree,Nearly every day,Agree,Slightly agree,Slightly agree,Agree,Slightly agree,Slightly agree,0,0,30,60,20,20,30,80,100,100,100,100,100,90,90,90,100,70,80,80,0,0,30,90,Several of the days,Several of the days,Several of the days,Several of the days,Several of the days,Several of the days,Several of the days,Several of the days,Several of the days,Several of the days,Several of the days,Several of the days,Several of the days,Strongly agree,Agree,Agree,Very typical of me,Very typical of me,4,Very typical of me,Very typical of me,26,Woman,-99,Yes,Yes,Yes,Yes,Yes,Yes,No,Pass,Pass,0,6,Some financial stress,Woman,5.333333333333333,30,100,92.5,82.5,30,4.8,6.333333333333333,Several of the days,Several of the days,Several of the days,Several of the days
13885504805,13885505432,Strongly disagree,Nearly every day,Disagree,Disagree,Slightly agree,Slightly agree,Disagree,Disagree,0,0,0,3,0,0,0,0,0,0,0,0,10,10,10,10,0,0,0,10,0,0,0,0,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Strongly agree,Strongly agree,Strongly agree,2,4,4,4,2,33,Woman,-99,No,No,No,No,No,No,No,Pass,Pass,0,0,No financial stress,Woman,Slightly disagree,0.375,0,10,2.5,0,3.2,7,Not at all,Not at all,Not at all,Not at all
